hf_index,pair_id,caption,is_balanced_subset,is_audioset_eval
253,1JwoLPCIGhs.wav,"The low quality recording features a cover of a blues song and it consists of subtly strummed, acoustic rhythm guitar, followed by electric guitar solo melody. It sounds passionate, easygoing and cool - like something you would hear in high end bars or blues clubs. The recording is a bit noisy.",False,False
254,1KN3GrwhY8c.wav,"This disco song features a male voice singing the main melody. This is accompanied by programmed percussion playing a disco beat. The kick is played at every count of the bar. The synth changes chords after two bars to a higher pitch chord, then after one bar to a higher pitch chord, then after one more bar to a higher pitch chord and finally after one more bar to a suspended fourth chord. The instruments pause for 3 counts of the bar while the voice continues to sing. The bass plays the root notes of the chords. The mood of this song is romantic. This song can be played in a club.",False,False
256,1LA64TXatWk.wav,This audio contains someone scratching to a backing drumtrack. This song may be playing at home demonstrating an app to someone.,False,False
258,1O4LpU7HggY.wav,"This clip features a male voice narrating about guitars. In the background, an acoustic guitar is strumming chords and picking notes used as fills. The mood of the song is happy and uptempo. There are no other instruments in this song. This song can be played in a romantic mood. This audio can be used in a guitar promotional video.",False,False
259,1OIfQHKnAcw.wav,A male singer sings this emotional melody. The song is medium tempo with a piano accompaniment and a strong bass drum kick . The song is emotional and romantic. The song is a home music video .,False,False
264,1QFli7KSXAQ.wav,"The Rock song features a passionate male vocalist singing over wide electric guitar melodies, groovy bass guitar, shimmering cymbals, groovy toms, punchy snare and kick hits. It sounds energetic, passionate, emotional and loud.",False,False
265,1QSD-dzEv7Y.wav,This audio contains someone playing a bansuri flute in the mid-to high register. A piano is playing a repeating melody along with an e-bass. The flute is full of reverb. This song may be playing flute at home with a backing track.,False,False
266,1RRGInmOhTQ.wav,"This music is a lively instrumental. The tempo is fast with an infectious accordion harmony, rhythmic acoustic guitar, violin harmony and keyboard accompaniment. The music is pleasant, happy, cheerful, warm, sprightly, romantic, carefree, upbeat and genial. This music sounds like a movie soundtrack.",False,False
267,1Rd1w7Ty1ak.wav,"The low quality recording features a pop song that contains a soft male vocal singing over soft crash cymbals, claps, punchy kick, shimmering shakers, groovy bass, piano melody and electric guitar melody. It sounds easygoing.",False,False
270,1SO5RJLWKAs.wav,"This is an electric guitar jam being performed by a 9 year-old. It is an amateur recording, so there is a constant feedback noise coming from the amp. The electric guitar has a clean sound. The tunes are mostly simple with a lot of muted strokes. The recording has an easygoing atmosphere. If the feedback noise can be bypassed, the tunes from this recording can be used in beat-making.",False,False
272,1ToIyrmWFjw.wav,This is a Turkish arabesque rap music piece. There is a female vocalist singing in a melancholic manner in the Turkish language. The beat has a string sample and a flute sample in the melody. There is a very loud electronic drum beat in the rhythmic background. The song has a depressive atmosphere. This piece could be used in the background of sad Turkish social media content.,False,False
275,1VKSpjXZvKo.wav,Solo horn with reverb performing a triad based melody. A male voice over can be heard in the beginning.,False,False
276,1W2Cz2Jj76Q.wav,"The low quality recording features a muffled male vocal talking, after which he starts playing breathy flute melody. It is noisy, in mono and it sounds muffled and distorted, as it was probably recorded with a poor quality microphone.",False,False
281,1Ziku4FLka4.wav,This is an educational kids song. There is a female vocalist singing playfully. The piano and the xylophone are playing a simple melody. The rhythm is a basic acoustic drum beat. The atmosphere is joyful. This piece can be used in the soundtrack of a kids TV show.,False,False
282,1_YHHL_t2GI.wav,"The low quality recording features clapping and shoe tapping sounds over rock songs played on playback. The song consists of a passionate male vocal that sings over punchy kick and snare hits, shimmering hi hats, electric guitar melody and groovy bass guitar. The recording is in mono and a bit noisy, as it was probably recorded with a phone.",False,False
289,1h2sb2xeCt8.wav,"The low quality recording features a ballad that consists of a soft female vocal singing over a mellow piano melody and shimmering bells at the end of the loop. The recording is noisy and it sounds passionate, emotional and mystical, almost like a lullaby.",False,False
294,1j3pXUr8R4M.wav,This instrumental song features a harp melody being played. There are no other instruments in this song. There are no voices in this song.. The mood of this song is dreamy. This song can be played in a dream sequence in an animated film.,False,False
296,1jATjKL2vAE.wav,"This music is instrumental. The tempo is fast with a rhythmic guitar lead. There is minimal instrumentation and the music is an upbeat, energetic and catchy riff.",False,False
297,1jptuEjuTig.wav,"The low quality recording features a live performance that consists of reverberant wooden percussion over an electro song, followed by crowd talking and public announcement vocals in the background. The song consists of groovy bass, haunting synth lead, soft ""4 on the floor"" kick pattern and shimmering shakers. It sounds like it was recorded somewhere outdoors, judging by the public announcement vocal and crowd noises.",False,False
